Episode,Build,Reward,APFD,Improvement
474,690956079,48.0,0.5290032679738561,0.0
475,698578231,48.0,0.5290032679738561,0.0
476,612547046,2.0,1.0,0.0
477,723601437,30.0,0.3777777777777778,0.0
478,619798381,2.0,1.0,0.0
479,721814604,30.0,0.3836601307189543,0.0
480,615194827,2.0,1.0,0.0
481,612547046,2.0,1.0,0.0
482,621285212,2.0,1.0,0.0
483,699003871,27.334149087350273,0.35349854227405253,-0.004373177842565523
484,699221251,28.652192106354846,0.36734693877551017,0.020408163265306034
485,619798381,2.0,1.0,0.0
486,706561001,28.0,0.35349854227405253,0.0
487,690992502,48.381191519334074,0.5320128051220487,-0.0008003201280513128
488,720772092,28.223364142907926,0.36953352769679304,0.020408163265306145
489,615211413,2.0,0.8333333333333334,0.0
490,621783216,2.0,1.0,0.0
491,713605920,30.0,0.3869281045751634,0.0
492,703719021,27.133050443065667,0.34839650145772594,-0.005102040816326592
493,619804718,2.0,1.0,0.0
494,695181600,48.0,0.5326797385620914,0.0
495,611121236,2.0,1.0,0.0
496,721886814,27.524721344110652,0.34475218658892126,-0.001457725947521915
497,699003871,28.0,0.35787172011661805,0.0
498,721784822,29.045371232463026,0.38411078717201164,0.04081632653061218
499,721888379,28.0,0.3389212827988338,0.0
500,621261626,2.0,1.0,0.0
501,697269522,47.7332439726824,0.5277777777777777,-0.001225490196078427
502,699534352,48.0,0.5298202614379084,0.0
503,714051300,29.160948438472378,0.3686274509803921,-0.005882352941176561
504,611121236,1.9860022435488736,0.8333333333333334,-0.16666666666666663
505,703550124,28.0,0.36151603498542273,0.0
506,728175517,30.0,0.35294117647058826,0.0
507,695146857,48.0,0.5339052287581699,0.0
508,621783216,2.0,1.0,0.0
509,689679884,48.0,0.5339052287581699,0.0
510,689679884,47.51509603067232,0.5330882352941175,-0.0008169934640523957
511,716626847,30.216508531839512,0.3816993464052288,0.00588235294117645
512,706561001,28.341504587503934,0.37390670553935856,0.020408163265306034
513,723492425,28.187829989575388,0.35641399416909625,0.01603498542274051
514,699534352,48.0,0.5298202614379084,0.0
515,697298682,28.0,0.3462099125364432,0.0
516,703550124,27.358220717132024,0.3600583090379009,-0.001457725947521804
517,720772092,28.0,0.3491253644314869,0.0
518,716753381,30.08102660044909,0.37581699346405234,0.019607843137254943
519,621783216,2.0,1.0,0.0
520,694766862,48.0,0.5290032679738561,0.0
521,724489368,30.011057234230268,0.3934640522875817,0.019607843137254832
522,696707092,27.698628895307923,0.34183673469387754,-0.005102040816326592
523,695181600,48.0,0.5326797385620914,0.0
524,721446689,27.460696043803246,0.3556851311953353,0.013119533527696792
525,713605920,30.0,0.3869281045751634,0.0
526,621775730,2.0,0.8333333333333334,0.0
527,721800318,28.40268597467469,0.35932944606413997,0.020408163265306145
528,721820793,28.0,0.3491253644314869,0.0
529,721886994,28.0,0.34329446064139946,0.0
530,699864411,47.56926717095114,0.52859477124183,-0.0008169934640522847
531,715596162,29.24256191337448,0.38562091503267976,0.033333333333333326
532,690992502,49.0,0.5328131252501,0.0
533,704432502,28.0,0.35349854227405253,0.0
534,723552115,27.92564947464124,0.3396501457725948,-0.0007288629737609575
535,615194827,2.0,1.0,0.0
536,700147030,28.0,0.3520408163265306,0.0
537,702181350,19.0,0.4226006191950465,0.0
538,615251949,1.7034433125563448,0.6666666666666666,0.0
539,700294105,27.177954504548524,0.35131195335276966,-0.0021865889212828726
540,619798381,2.0,1.0,0.0
541,703550124,28.695162196534326,0.3819241982507289,0.020408163265306145
